Mount	SIMS_ID	Fish_ID	Distance_um	Na/Ca	Mg/Ca	Mn/Ca	Sr/Ca	Ba/Ca	comment	
035	G	BH-91588	1089.0	6.88E-03	6.00E-05	1.24E-05	1.52E-03	7.50E-06	Core missed	
035	G	BH-91588	1083.5	6.98E-03	6.09E-05	1.15E-05	1.54E-03	7.61E-06	Core missed	
035	G	BH-91588	1078.0	6.71E-03	4.05E-05	8.82E-06	1.37E-03	6.31E-06	Core missed	
035	G	BH-91588	1072.5	6.37E-03	2.87E-05	4.41E-06	1.29E-03	5.50E-06	Core missed	
035	G	BH-91588	1067.0	6.58E-03	2.86E-05	8.79E-06	1.29E-03	4.88E-06	Core missed	
035	G	BH-91588	1061.5	6.32E-03	3.24E-05	5.61E-06	1.39E-03	5.08E-06	Core missed	
035	G	BH-91588	1056.0	6.61E-03	3.47E-05	7.01E-06	1.63E-03	6.52E-06	Core missed	
035	G	BH-91588	1050.5	7.21E-03	4.36E-05	1.01E-05	1.74E-03	7.10E-06	Core missed	
035	G	BH-91588	1045.0	7.25E-03	3.58E-05	7.24E-06	1.71E-03	7.61E-06	Core missed	
035	G	BH-91588	1039.5	6.98E-03	4.50E-05	4.71E-06	1.74E-03	6.91E-06	Core missed	
035	G	BH-91588	1034.0	7.00E-03	4.38E-05	1.85E-06	1.81E-03	7.35E-06	Core missed	
035	G	BH-91588	1028.5	7.00E-03	4.24E-05	1.85E-06	1.81E-03	7.80E-06	Core missed	
035	G	BH-91588	1023.0	6.85E-03	4.54E-05	5.17E-06	1.87E-03	8.60E-06	Core missed	
035	G	BH-91588	1017.5	7.04E-03	4.52E-05	9.40E-06	1.87E-03	8.57E-06	Core missed	
035	G	BH-91588	1012.0	7.04E-03	4.52E-05	1.28E-05	1.83E-03	8.95E-06	Core missed	
035	G	BH-91588	1006.5	7.42E-03	4.35E-05	1.39E-05	1.77E-03	1.20E-05	Core missed	
035	G	BH-91588	1001.0	7.06E-03	3.69E-05	1.62E-05	1.54E-03	7.80E-06	Core missed	
035	G	BH-91588	995.5	7.24E-03	3.78E-05	1.66E-05	1.54E-03	8.04E-06	Core missed	
035	G	BH-91588	990.0	7.07E-03	3.88E-05	1.58E-05	1.45E-03	6.42E-06	Core missed	
035	G	BH-91588	984.5	6.37E-03	3.40E-05	1.12E-05	1.32E-03	5.48E-06	Core missed	
035	G	BH-91588	979.0	7.16E-03	5.18E-05	1.12E-05	1.23E-03	7.54E-06	Core missed	
035	G	BH-91588	973.5	7.58E-03	6.68E-05	1.91E-05	1.11E-03	7.63E-06	Core missed	
035	G	BH-91588	968.0	7.16E-03	6.31E-05	2.59E-05	1.04E-03	7.21E-06	Core missed	
035	G	BH-91588	962.5	6.52E-03	5.85E-05	2.97E-05	9.72E-04	5.67E-06	Core missed	
035	G	BH-91588	957.0	6.41E-03	5.68E-05	3.58E-05	9.78E-04	6.01E-06	Core missed	
035	G	BH-91588	951.5	6.04E-03	5.36E-05	3.85E-05	9.23E-04	6.43E-06	Core missed	
035	G	BH-91588	946.0	6.39E-03	4.44E-05	4.68E-05	9.76E-04	7.24E-06	Core missed	
035	G	BH-91588	940.5	6.88E-03	6.74E-05	5.08E-05	1.14E-03	9.01E-06	Core missed	
035	G	BH-91588	935.0	7.23E-03	7.65E-05	4.84E-05	1.16E-03	7.51E-06	Core missed	
035	G	BH-91588	929.5	6.89E-03	7.83E-05	4.32E-05	1.15E-03	7.83E-06	Core missed	
035	G	BH-91588	924.0	8.12E-03	8.49E-05	4.36E-05	1.22E-03	8.21E-06	Core missed	
035	G	BH-91588	918.5	8.23E-03	7.90E-05	4.06E-05	1.18E-03	6.34E-06	Core missed	
035	G	BH-91588	913.0	6.95E-03	7.10E-05	4.27E-05	9.65E-04	6.01E-06	Core missed	
035	G	BH-91588	907.5	7.19E-03	6.85E-05	4.41E-05	1.02E-03	4.94E-06	Core missed	
035	G	BH-91588	902.0	6.01E-03	6.23E-05	3.72E-05	9.40E-04	5.34E-06	Core missed	
035	G	BH-91588	896.5	6.60E-03	6.92E-05	3.78E-05	1.03E-03	7.36E-06	Core missed	
035	G	BH-91588	891.0	7.20E-03	6.10E-05	3.78E-05	1.21E-03	7.50E-06	Core missed	
035	G	BH-91588	885.5	7.20E-03	6.10E-05	4.11E-05	1.14E-03	7.50E-06	Core missed	
035	G	BH-91588	880.0	7.86E-03	5.86E-05	5.49E-05	1.25E-03	7.92E-06	Core missed	
035	G	BH-91588	874.5	6.91E-03	5.12E-05	4.69E-05	1.03E-03	7.49E-06	Core missed	
035	G	BH-91588	869.0	7.12E-03	5.43E-05	3.99E-05	1.07E-03	8.41E-06	Core missed	
035	G	BH-91588	863.5	7.07E-03	5.77E-05	3.63E-05	1.05E-03	7.66E-06	Core missed	
035	G	BH-91588	858.0	7.07E-03	5.77E-05	3.08E-05	1.05E-03	6.45E-06	Core missed	
035	G	BH-91588	852.5	7.05E-03	5.63E-05	3.09E-05	1.13E-03	6.41E-06	Core missed	
035	G	BH-91588	847.0	7.48E-03	5.63E-05	3.09E-05	1.13E-03	6.41E-06	Core missed	
035	G	BH-91588	841.5	6.46E-03	5.36E-05	3.25E-05	1.35E-03	7.79E-06	Core missed	
035	G	BH-91588	836.0	6.42E-03	6.94E-05	3.57E-05	1.45E-03	7.81E-06	Core missed	
035	G	BH-91588	830.5	7.30E-03	6.94E-05	4.13E-05	1.45E-03	7.98E-06	Core missed	
035	G	BH-91588	825.0	7.00E-03	6.82E-05	4.46E-05	1.39E-03	8.09E-06	Core missed	
035	G	BH-91588	819.5	7.64E-03	7.33E-05	4.59E-05	1.25E-03	8.39E-06	Core missed	
035	G	BH-91588	814.0	7.78E-03	7.46E-05	4.47E-05	1.26E-03	8.98E-06	Core missed	
035	G	BH-91588	808.5	7.53E-03	8.65E-05	4.33E-05	1.31E-03	8.80E-06	Core missed	
035	G	BH-91588	803.0	7.67E-03	8.20E-05	4.54E-05	1.28E-03	9.08E-06	Core missed	
035	G	BH-91588	797.5	7.01E-03	7.31E-05	5.21E-05	1.28E-03	9.08E-06	Core missed	
035	G	BH-91588	792.0	7.02E-03	5.95E-05	5.05E-05	1.04E-03	6.51E-06	Core missed	
035	G	BH-91588	786.5	6.80E-03	6.22E-05	5.28E-05	8.61E-04	7.16E-06	Core missed	
035	G	BH-91588	781.0	6.75E-03	7.03E-05	5.81E-05	8.55E-04	7.10E-06	Core missed	
035	G	BH-91588	775.5	7.20E-03	7.81E-05	5.95E-05	9.16E-04	9.09E-06	Core missed	
035	G	BH-91588	770.0	7.30E-03	9.10E-05	6.71E-05	8.97E-04	8.70E-06	Core missed	
035	G	BH-91588	764.5	7.26E-03	6.34E-05	5.62E-05	7.89E-04	7.03E-06	Core missed	
035	G	BH-91588	759.0	7.89E-03	7.34E-05	4.86E-05	7.73E-04	6.44E-06	Core missed	
035	G	BH-91588	753.5	7.50E-03	6.33E-05	3.83E-05	7.01E-04	6.17E-06	Core missed	
035	G	BH-91588	748.0	7.47E-03	6.68E-05	3.61E-05	8.74E-04	7.23E-06	Core missed	
035	G	BH-91588	742.5	7.47E-03	7.63E-05	3.41E-05	9.49E-04	7.23E-06	Core missed	
035	G	BH-91588	737.0	7.41E-03	7.57E-05	2.89E-05	9.20E-04	6.98E-06	Core missed	
035	G	BH-91588	731.5	6.56E-03	7.00E-05	2.46E-05	8.32E-04	5.32E-06	Core missed	
035	G	BH-91588	726.0	6.56E-03	7.50E-05	2.15E-05	7.77E-04	5.32E-06	Core missed	
035	G	BH-91588	720.5	6.41E-03	6.63E-05	2.33E-05	9.09E-04	5.12E-06	Core missed	
035	G	BH-91588	715.0	6.41E-03	6.63E-05	2.33E-05	9.09E-04	5.12E-06	Core missed	
035	G	BH-91588	709.5	7.13E-03	8.29E-05	2.48E-05	9.77E-04	6.33E-06	Core missed	
035	G	BH-91588	704.0	5.75E-03	6.71E-05	2.10E-05	7.21E-04	4.69E-06	Core missed	
035	G	BH-91588	698.5	6.19E-03	6.71E-05	2.28E-05	7.09E-04	4.77E-06	Core missed	
035	G	BH-91588	693.0	7.89E-03	7.25E-05	2.77E-05	8.77E-04	5.41E-06	Core missed	
035	G	BH-91588	687.5	7.86E-03	7.85E-05	3.31E-05	8.92E-04	5.53E-06	Core missed	
035	G	BH-91588	682.0	8.30E-03	8.04E-05	3.31E-05	8.95E-04	5.39E-06	Core missed	
035	G	BH-91588	676.5	7.35E-03	9.03E-05	3.18E-05	8.35E-04	5.03E-06	Core missed	
035	G	BH-91588	671.0	7.33E-03	9.01E-05	3.20E-05	8.33E-04	5.28E-06	Core missed	
035	G	BH-91588	665.5	6.84E-03	8.64E-05	3.13E-05	8.11E-04	5.28E-06	Core missed	
035	G	BH-91588	660.0	6.61E-03	7.55E-05	3.24E-05	8.25E-04	5.44E-06	Core missed	
035	G	BH-91588	654.5	6.74E-03	7.66E-05	2.97E-05	8.70E-04	4.84E-06	Core missed	
035	G	BH-91588	649.0	6.74E-03	7.66E-05	2.93E-05	8.70E-04	4.84E-06	Core missed	
035	G	BH-91588	643.5	7.20E-03	8.76E-05	2.76E-05	8.59E-04	4.94E-06	Core missed	
035	G	BH-91588	638.0	7.79E-03	9.30E-05	3.17E-05	9.15E-04	6.86E-06	Core missed	
035	G	BH-91588	632.5	6.97E-03	8.32E-05	3.61E-05	8.19E-04	6.14E-06	Core missed	
035	G	BH-91588	627.0	7.20E-03	8.08E-05	3.80E-05	7.90E-04	7.16E-06	Core missed	
035	G	BH-91588	621.5	7.85E-03	8.01E-05	4.33E-05	8.41E-04	7.27E-06	Core missed	
035	G	BH-91588	616.0	7.73E-03	7.53E-05	4.12E-05	9.14E-04	6.86E-06	Core missed	
035	G	BH-91588	610.5	7.99E-03	6.78E-05	4.12E-05	9.07E-04	7.19E-06	Core missed	
035	G	BH-91588	605.0	6.95E-03	5.89E-05	4.84E-05	8.09E-04	6.25E-06	Core missed	
035	G	BH-91588	599.5	7.74E-03	5.69E-05	5.47E-05	7.61E-04	5.29E-06	Core missed	
035	G	BH-91588	594.0	7.74E-03	5.69E-05	5.47E-05	7.09E-04	5.88E-06	Core missed	
035	G	BH-91588	588.5	7.90E-03	5.66E-05	5.37E-05	7.98E-04	6.84E-06	Core missed	
035	G	BH-91588	583.0	7.27E-03	4.13E-05	5.37E-05	7.98E-04	6.16E-06	Core missed	
035	G	BH-91588	577.5	6.63E-03	4.08E-05	5.76E-05	8.99E-04	5.71E-06	Core missed	
035	G	BH-91588	572.0	5.98E-03	6.08E-05	5.12E-05	7.99E-04	4.46E-06	Core missed	
035	G	BH-91588	566.5	6.04E-03	8.09E-05	4.95E-05	7.92E-04	4.00E-06	Core missed	
035	G	BH-91588	561.0	6.51E-03	9.56E-05	4.81E-05	7.97E-04	4.74E-06	Core missed	
035	G	BH-91588	555.5	6.85E-03	8.83E-05	4.49E-05	7.97E-04	5.37E-06	Core missed	
035	G	BH-91588	550.0	7.44E-03	1.03E-04	5.22E-05	8.75E-04	5.83E-06	Core missed	
035	G	BH-91588	544.5	7.25E-03	9.85E-05	5.04E-05	9.09E-04	6.50E-06	Core missed	
035	G	BH-91588	539.0	6.78E-03	9.85E-05	5.34E-05	9.29E-04	5.55E-06	Core missed	
035	G	BH-91588	533.5	6.78E-03	9.85E-05	5.24E-05	8.56E-04	4.44E-06	Core missed	
035	G	BH-91588	528.0	6.71E-03	8.58E-05	4.77E-05	8.06E-04	4.66E-06	Core missed	
035	G	BH-91588	522.5	6.87E-03	8.72E-05	4.88E-05	8.26E-04	4.78E-06	Core missed	
035	G	BH-91588	517.0	6.78E-03	8.05E-05	4.51E-05	7.68E-04	5.43E-06	Core missed	
035	G	BH-91588	511.5	7.49E-03	7.70E-05	4.71E-05	8.08E-04	6.14E-06	Core missed	
035	G	BH-91588	506.0	8.43E-03	8.84E-05	4.84E-05	9.90E-04	7.07E-06	Core missed	
035	G	BH-91588	500.5	7.94E-03	8.00E-05	6.79E-05	9.32E-04	6.01E-06	Core missed	
035	G	BH-91588	495.0	7.88E-03	8.00E-05	6.04E-05	9.32E-04	6.66E-06	Core missed	
035	G	BH-91588	489.5	7.38E-03	7.35E-05	6.11E-05	1.01E-03	6.69E-06	Core missed	
035	G	BH-91588	484.0	6.36E-03	6.33E-05	5.26E-05	8.15E-04	6.93E-06	Core missed	
035	G	BH-91588	478.5	6.28E-03	5.87E-05	4.04E-05	8.54E-04	7.06E-06	Core missed	
035	G	BH-91588	473.0	6.20E-03	7.25E-05	4.51E-05	8.47E-04	6.96E-06	Core missed	
035	G	BH-91588	467.5	6.53E-03	7.80E-05	4.86E-05	9.12E-04	6.64E-06	Core missed	
035	G	BH-91588	462.0	6.71E-03	8.91E-05	5.85E-05	1.11E-03	6.64E-06	Core missed	
035	G	BH-91588	456.5	7.28E-03	9.13E-05	5.13E-05	1.09E-03	7.44E-06	Core missed	
035	G	BH-91588	451.0	7.56E-03	9.13E-05	4.97E-05	1.09E-03	7.44E-06	Core missed	
035	G	BH-91588	445.5	7.09E-03	8.80E-05	3.59E-05	1.03E-03	7.06E-06	Core missed	
035	G	BH-91588	440.0	8.11E-03	1.04E-04	3.71E-05	1.11E-03	7.56E-06	Core missed	
035	G	BH-91588	434.5	9.42E-03	1.06E-04	4.26E-05	1.04E-03	8.90E-06	Core missed	
035	G	BH-91588	429.0	8.64E-03	9.74E-05	3.90E-05	1.11E-03	8.16E-06	Core missed	
035	G	BH-91588	423.5	9.10E-03	8.52E-05	4.42E-05	1.11E-03	8.04E-06	Core missed	
035	G	BH-91588	418.0	7.02E-03	6.26E-05	3.67E-05	1.01E-03	5.82E-06	Core missed	
035	G	BH-91588	412.5	5.62E-03	4.97E-05	2.99E-05	8.74E-04	4.08E-06	Core missed	
035	G	BH-91588	407.0	5.62E-03	5.69E-05	2.83E-05	9.73E-04	4.39E-06	Core missed	
035	G	BH-91588	401.5	5.99E-03	6.06E-05	3.01E-05	9.24E-04	4.68E-06	Core missed	
035	G	BH-91588	396.0	6.60E-03	6.71E-05	3.34E-05	9.43E-04	5.62E-06	Core missed	
035	G	BH-91588	390.5	6.73E-03	1.05E-04	4.00E-05	1.10E-03	7.43E-06	Core missed	
035	G	BH-91588	385.0	7.43E-03	1.34E-04	4.36E-05	1.17E-03	9.28E-06	Core missed	
035	G	BH-91588	379.5	7.32E-03	1.28E-04	4.36E-05	1.34E-03	9.28E-06	Core missed	
035	G	BH-91588	374.0	7.56E-03	1.28E-04	4.36E-05	1.38E-03	7.63E-06	Core missed	
035	G	BH-91588	368.5	8.37E-03	1.04E-04	4.83E-05	1.52E-03	6.53E-06	Core missed	
035	G	BH-91588	363.0	7.52E-03	9.07E-05	4.30E-05	1.58E-03	6.88E-06	Core missed	
035	G	BH-91588	357.5	7.52E-03	8.22E-05	3.79E-05	1.31E-03	5.81E-06	Core missed	
035	G	BH-91588	352.0	6.72E-03	6.86E-05	3.73E-05	1.15E-03	6.26E-06	Core missed	
035	G	BH-91588	346.5	7.29E-03	9.20E-05	3.70E-05	1.14E-03	5.85E-06	Core missed	
035	G	BH-91588	341.0	7.34E-03	7.75E-05	3.59E-05	1.10E-03	5.68E-06	Core missed	
035	G	BH-91588	335.5	7.13E-03	6.40E-05	3.84E-05	1.08E-03	5.69E-06	Core missed	
035	G	BH-91588	330.0	7.56E-03	8.01E-05	3.75E-05	1.06E-03	5.24E-06	Core missed	
035	G	BH-91588	324.5	7.83E-03	8.13E-05	3.88E-05	1.08E-03	5.67E-06	Core missed	
035	G	BH-91588	319.0	8.32E-03	7.62E-05	4.15E-05	1.08E-03	5.58E-06	Core missed	
035	G	BH-91588	313.5	9.05E-03	8.39E-05	4.05E-05	1.14E-03	5.49E-06	Core missed	
035	G	BH-91588	308.0	7.96E-03	6.92E-05	4.83E-05	1.09E-03	5.03E-06	Core missed	
035	G	BH-91588	302.5	7.39E-03	7.60E-05	5.10E-05	1.01E-03	4.60E-06	Core missed	
035	G	BH-91588	297.0	7.01E-03	8.95E-05	5.36E-05	1.06E-03	4.74E-06	Core missed	
035	G	BH-91588	291.5	7.17E-03	7.50E-05	4.47E-05	1.02E-03	5.24E-06	Core missed	
035	G	BH-91588	286.0	7.63E-03	7.52E-05	4.29E-05	1.06E-03	5.78E-06	Core missed	
035	G	BH-91588	280.5	8.82E-03	7.52E-05	4.29E-05	1.09E-03	6.17E-06	Core missed	
035	G	BH-91588	275.0	8.82E-03	5.82E-05	4.29E-05	1.06E-03	6.54E-06	Core missed	
035	G	BH-91588	269.5	6.92E-03	5.73E-05	3.67E-05	9.75E-04	5.85E-06	Core missed	
035	G	BH-91588	264.0	7.19E-03	6.22E-05	3.71E-05	1.06E-03	6.28E-06	Core missed	
035	G	BH-91588	258.5	7.52E-03	5.90E-05	3.83E-05	1.04E-03	6.44E-06	Core missed	
035	G	BH-91588	253.0	7.96E-03	5.87E-05	4.35E-05	1.09E-03	6.33E-06	Core missed	
035	G	BH-91588	247.5	8.48E-03	5.87E-05	4.80E-05	1.09E-03	6.49E-06	Core missed	
035	G	BH-91588	242.0	8.10E-03	6.65E-05	4.78E-05	1.02E-03	6.10E-06	Core missed	
035	G	BH-91588	236.5	6.95E-03	6.48E-05	4.10E-05	9.37E-04	5.56E-06	Core missed	
035	G	BH-91588	231.0	6.69E-03	7.47E-05	4.06E-05	9.03E-04	5.56E-06	Core missed	
035	G	BH-91588	225.5	6.07E-03	6.77E-05	3.15E-05	9.20E-04	5.52E-06	Core missed	
035	G	BH-91588	220.0	6.32E-03	6.84E-05	3.35E-05	1.01E-03	5.87E-06	Core missed	
035	G	BH-91588	214.5	6.88E-03	7.51E-05	3.69E-05	1.08E-03	6.22E-06	Core missed	
035	G	BH-91588	209.0	7.20E-03	5.77E-05	3.86E-05	1.08E-03	6.57E-06	Core missed	
035	G	BH-91588	203.5	7.15E-03	5.77E-05	4.52E-05	1.00E-03	5.94E-06	Core missed	
035	G	BH-91588	198.0	7.73E-03	7.48E-05	4.81E-05	1.06E-03	5.71E-06	Core missed	
035	G	BH-91588	192.5	7.13E-03	6.74E-05	3.86E-05	8.81E-04	5.02E-06	Core missed	
035	G	BH-91588	187.0	7.11E-03	6.44E-05	3.69E-05	8.16E-04	4.46E-06	Core missed	
035	G	BH-91588	181.5	7.28E-03	6.59E-05	3.42E-05	8.54E-04	4.86E-06	Core missed	
035	G	BH-91588	176.0	5.88E-03	5.28E-05	2.95E-05	7.65E-04	4.86E-06	Core missed	
035	G	BH-91588	170.5	6.41E-03	6.13E-05	3.10E-05	8.02E-04	5.18E-06	Core missed	
035	G	BH-91588	165.0	6.30E-03	7.84E-05	3.37E-05	8.23E-04	5.75E-06	Core missed	
035	G	BH-91588	159.5	6.85E-03	7.76E-05	3.61E-05	8.86E-04	6.50E-06	Core missed	
035	G	BH-91588	154.0	7.40E-03	9.25E-05	4.07E-05	9.15E-04	6.43E-06	Core missed	
035	G	BH-91588	148.5	7.34E-03	9.23E-05	4.07E-05	9.95E-04	5.73E-06	Core missed	
035	G	BH-91588	143.0	6.81E-03	8.16E-05	3.69E-05	9.51E-04	4.70E-06	Core missed	
035	G	BH-91588	137.5	7.40E-03	8.27E-05	3.62E-05	1.04E-03	4.25E-06	Core missed	
035	G	BH-91588	132.0	7.11E-03	6.80E-05	2.94E-05	1.03E-03	5.06E-06	Core missed	
035	G	BH-91588	126.5	6.38E-03	7.29E-05	2.57E-05	9.58E-04	4.17E-06	Core missed	
035	G	BH-91588	121.0	6.38E-03	6.09E-05	1.84E-05	9.99E-04	4.19E-06	Core missed	
035	G	BH-91588	115.5	5.95E-03	5.28E-05	1.52E-05	8.71E-04	4.57E-06	Core missed	
035	G	BH-91588	110.0	6.61E-03	6.68E-05	2.09E-05	1.11E-03	4.14E-06	Core missed	
035	G	BH-91588	104.5	7.30E-03	7.77E-05	2.02E-05	1.15E-03	5.21E-06	Core missed	
035	G	BH-91588	99.0	7.61E-03	1.13E-04	2.19E-05	1.16E-03	4.81E-06	Core missed	
035	G	BH-91588	93.5	7.70E-03	1.07E-04	2.27E-05	1.19E-03	4.64E-06	Core missed	
035	G	BH-91588	88.0	7.47E-03	8.73E-05	2.02E-05	1.07E-03	4.96E-06	Core missed	
035	G	BH-91588	82.5	7.24E-03	7.41E-05	1.45E-05	1.10E-03	4.50E-06	Core missed	
035	G	BH-91588	77.0	6.72E-03	6.62E-05	1.02E-05	1.11E-03	4.70E-06	Core missed	
035	G	BH-91588	71.5	6.33E-03	5.97E-05	9.87E-06	1.07E-03	4.95E-06	Core missed	
035	G	BH-91588	66.0	6.15E-03	5.81E-05	1.08E-05	1.04E-03	5.32E-06	Core missed	
035	G	BH-91588	60.5	5.38E-03	6.06E-05	9.88E-06	9.39E-04	6.05E-06	Core missed	
035	G	BH-91588	55.0	5.40E-03	6.33E-05	1.11E-05	9.09E-04	6.74E-06	Core missed	
035	G	BH-91588	49.5	5.65E-03	7.57E-05	1.33E-05	9.90E-04	7.58E-06	Core missed	
035	G	BH-91588	44.0	5.51E-03	6.57E-05	1.22E-05	9.57E-04	6.93E-06	Core missed	
035	G	BH-91588	38.5	6.07E-03	6.05E-05	1.31E-05	1.12E-03	6.78E-06	Core missed	
035	G	BH-91588	33.0	6.44E-03	6.82E-05	1.16E-05	1.19E-03	6.20E-06	Core missed	
035	G	BH-91588	27.5	7.35E-03	5.68E-05	1.54E-05	1.25E-03	6.51E-06	Core missed	
035	G	BH-91588	22.0	7.40E-03	6.99E-05	1.04E-05	1.23E-03	6.53E-06	Core missed	
035	G	BH-91588	16.5	7.52E-03	7.29E-05	1.47E-05	1.17E-03	5.78E-06	Core missed	
035	G	BH-91588	11.0	6.73E-03	6.85E-05	1.53E-05	1.10E-03	6.03E-06	Core missed	
035	G	BH-91588	5.5	6.47E-03	7.03E-05	1.30E-05	1.12E-03	5.33E-06	Core missed	
035	G	BH-91588	0.0	6.47E-03	6.39E-05	1.32E-05	1.09E-03	5.42E-06	Core missed	
035	H	BH-91585	1617.0	5.16E-03	2.69E-05	8.29E-06	3.20E-03	1.42E-05		
035	H	BH-91585	1611.5	6.23E-03	3.27E-05	1.02E-05	3.53E-03	1.26E-05		
035	H	BH-91585	1606.0	5.93E-03	3.50E-05	9.59E-06	3.32E-03	1.19E-05		
035	H	BH-91585	1600.5	5.44E-03	3.21E-05	3.51E-06	3.05E-03	8.59E-06		
035	H	BH-91585	1595.0	5.19E-03	3.21E-05	-6.04E-07	3.06E-03	7.62E-06		
035	H	BH-91585	1589.5	5.08E-03	3.52E-05	-5.96E-07	2.99E-03	6.48E-06		
035	H	BH-91585	1584.0	4.90E-03	3.29E-05	2.77E-06	2.83E-03	5.22E-06		
035	H	BH-91585	1578.5	4.86E-03	2.08E-05	7.40E-06	2.85E-03	5.18E-06		
035	H	BH-91585	1573.0	5.04E-03	3.51E-05	7.96E-06	2.94E-03	6.05E-06		
035	H	BH-91585	1567.5	4.80E-03	3.02E-05	4.83E-06	3.02E-03	7.13E-06		
035	H	BH-91585	1562.0	4.72E-03	4.03E-05	5.77E-06	3.02E-03	7.57E-06		
035	H	BH-91585	1556.5	4.72E-03	4.45E-05	3.19E-06	2.91E-03	8.62E-06		
035	H	BH-91585	1551.0	4.77E-03	4.53E-05	5.03E-06	2.90E-03	8.68E-06		
035	H	BH-91585	1545.5	5.29E-03	4.79E-05	3.11E-06	2.89E-03	8.63E-06		
035	H	BH-91585	1540.0	5.77E-03	4.51E-05	1.08E-06	2.79E-03	9.46E-06		
035	H	BH-91585	1534.5	5.62E-03	5.12E-05	6.91E-06	2.67E-03	9.78E-06		
035	H	BH-91585	1529.0	5.67E-03	3.54E-05	6.63E-06	2.65E-03	9.39E-06		
035	H	BH-91585	1523.5	5.67E-03	2.49E-05	6.91E-06	2.77E-03	9.52E-06		
035	H	BH-91585	1518.0	5.33E-03	3.59E-05	6.05E-06	2.69E-03	8.70E-06		
035	H	BH-91585	1512.5	5.30E-03	3.09E-05	5.20E-06	2.65E-03	8.41E-06		
035	H	BH-91585	1507.0	5.45E-03	3.17E-05	1.37E-06	2.63E-03	8.64E-06		
035	H	BH-91585	1501.5	5.45E-03	2.80E-05	-5.38E-06	2.66E-03	9.61E-06		
035	H	BH-91585	1496.0	5.49E-03	1.60E-05	-4.53E-06	2.74E-03	9.69E-06		
035	H	BH-91585	1490.5	5.71E-03	1.54E-05	-4.69E-06	2.94E-03	1.05E-05		
035	H	BH-91585	1485.0	5.63E-03	1.52E-05	-1.96E-06	3.14E-03	9.23E-06		
035	H	BH-91585	1479.5	5.07E-03	1.74E-05	6.38E-06	2.98E-03	6.97E-06		
035	H	BH-91585	1474.0	4.98E-03	1.96E-05	6.57E-06	3.19E-03	7.65E-06		
035	H	BH-91585	1468.5	4.36E-03	1.89E-05	5.64E-06	2.80E-03	5.81E-06		
035	H	BH-91585	1463.0	4.62E-03	2.44E-05	9.32E-06	3.00E-03	6.89E-06		
035	H	BH-91585	1457.5	5.01E-03	1.90E-05	1.53E-05	3.36E-03	8.60E-06		
035	H	BH-91585	1452.0	5.01E-03	1.90E-05	1.53E-05	3.52E-03	7.60E-06		
035	H	BH-91585	1446.5	5.28E-03	2.37E-05	1.73E-05	3.58E-03	1.07E-05		
035	H	BH-91585	1441.0	5.17E-03	2.31E-05	5.58E-06	3.47E-03	8.39E-06		
035	H	BH-91585	1435.5	5.16E-03	2.38E-05	5.74E-06	3.22E-03	5.65E-06		
035	H	BH-91585	1430.0	5.38E-03	3.53E-05	7.51E-06	3.02E-03	5.65E-06		
035	H	BH-91585	1424.5	5.62E-03	4.71E-05	9.19E-06	2.89E-03	6.02E-06		
035	H	BH-91585	1419.0	5.73E-03	4.85E-05	1.15E-05	2.54E-03	8.64E-06		
035	H	BH-91585	1413.5	5.95E-03	5.08E-05	8.77E-06	2.44E-03	9.24E-06		
035	H	BH-91585	1408.0	5.60E-03	3.41E-05	9.91E-06	2.24E-03	8.50E-06		
035	H	BH-91585	1402.5	5.63E-03	3.11E-05	7.78E-06	2.27E-03	6.35E-06		
035	H	BH-91585	1397.0	5.54E-03	3.29E-05	5.57E-06	2.53E-03	4.92E-06		
035	H	BH-91585	1391.5	4.03E-03	2.78E-05	4.04E-06	1.94E-03	3.77E-06		
035	H	BH-91585	1386.0	3.89E-03	2.92E-05	2.91E-06	1.76E-03	4.15E-06		
035	H	BH-91585	1380.5	4.94E-03	5.52E-05	3.70E-06	2.29E-03	6.09E-06		
035	H	BH-91585	1375.0	5.03E-03	5.28E-05	4.31E-06	2.26E-03	6.01E-06		
035	H	BH-91585	1369.5	4.95E-03	3.54E-05	3.41E-06	2.39E-03	6.38E-06		
035	H	BH-91585	1364.0	5.12E-03	2.94E-05	4.62E-06	2.42E-03	8.48E-06		
035	H	BH-91585	1358.5	5.24E-03	2.41E-05	7.60E-06	2.55E-03	1.07E-05		
035	H	BH-91585	1353.0	5.35E-03	3.03E-05	7.76E-06	2.60E-03	1.09E-05		
035	H	BH-91585	1347.5	5.45E-03	2.42E-05	7.96E-06	2.71E-03	9.50E-06		
035	H	BH-91585	1342.0	5.27E-03	2.10E-05	1.03E-05	2.98E-03	7.30E-06		
035	H	BH-91585	1336.5	5.39E-03	1.64E-05	8.87E-06	3.33E-03	7.11E-06		
035	H	BH-91585	1331.0	5.29E-03	1.47E-05	6.02E-06	3.63E-03	7.72E-06		
035	H	BH-91585	1325.5	5.31E-03	1.42E-05	2.48E-06	3.67E-03	6.63E-06		
035	H	BH-91585	1320.0	5.29E-03	1.96E-05	-3.59E-06	3.66E-03	6.21E-06		
035	H	BH-91585	1314.5	5.08E-03	2.60E-05	-3.59E-06	3.51E-03	6.21E-06		
035	H	BH-91585	1309.0	5.25E-03	2.72E-05	1.62E-06	3.15E-03	5.80E-06		
035	H	BH-91585	1303.5	4.99E-03	2.56E-05	3.12E-06	2.84E-03	7.64E-06		
